cas,smiles,sasa,polar,h_nbo_charge,o_nbo_charge,molecular_volume_A3,dipole_moment_debye,homo_ev,lumo_ev,gap_ev,omega,3and6,4and5,logp,hbd,hba,prediction_status,known_any,mu,sigma_raw,sigma_cal,ci_lower,ci_upper,current_best_y,xi,beta,pi,ei,ucb,ad_knn_distance,ad_threshold,ad_ratio,in_ad,ad_penalty,ei_ad
503427-05-2,O=C(O)C=1C=C2C(=O)C3=NC=CC=C3C(=O)C2=CC1C(=O)O,186.45897039599384,291.2775066666666,0.53572,-0.651,234.12800000000004,3.254320325352131,-9.239353679877,-2.402765299915,6.836588379962,4.956380536851427,0,2,1.2534,2,5,ok,False,18.79446826483119,1.2773837482502612,1.2773837482502612,16.290842123823897,21.29809440583848,18.18,0.5,1.0,0.5357020244745517,0.568881259315657,20.07185201308145,1.9311620768977273,2.4824485263151033,0.7779263321782972,True,0.5459819413163537,0.31059889433965443
anthraquinone_br,O=C1C2=C(C=C(C(O)=O)C(C(O)=O)=C2)C(C3=CC(Br)=CC=C31)=O,186.709494619946,331.1259113333333,0.53546,-0.65149,258.19200000000006,1.3962945928420694,-8.7117249237575,-2.3867105827355,6.325014341021999,4.86857673558578,0,2,2.6209000000000007,2,4,ok,False,18.67939591071541,1.2773837482502612,1.2773837482502612,16.17576976970812,21.183022051722702,18.18,0.5,1.0,0.49981133567097014,0.509300397817445,19.956779658965672,1.8183024435242605,2.4824485263151033,0.7324633015546599,True,0.5847899897261878,0.297833774407207
884740-23-2,O=C(O)C=1C=C2C(=O)C3=CC=C(Cl)C=C3C(=O)C2=CC1C(=O)O,186.5397214529233,320.02610066666665,0.53556,-0.65149,253.16000000000005,1.2349677445180502,-8.825740627117,-2.3823567611275003,6.4433838659895,4.8740479256345575,0,2,2.5118,2,4,ok,False,18.606124017910584,1.2773837482502612,1.2773837482502612,16.102497876903293,21.109750158917876,18.18,0.5,1.0,0.4769404992939922,0.47351640344772655,19.883507766160847,1.825436074117264,2.4824485263151033,0.7353369283458636,True,0.5823285927674205,0.27574214087200477
847802-82-8,O=C(O)C=1C=C2C(=O)C3=CC=C(C=C3C(=O)C2=CC1C(=O)O)C,186.6051060028986,324.94301433333334,0.53535,-0.65256,255.15200000000007,2.623942053476029,-8.660295406013,-2.2882053688545,6.3720900371585,4.702918058214053,0,2,2.1668200000000004,2,4,ok,False,18.158947552578027,1.2773837482502612,1.2773837482502612,15.655321411570736,20.66257369358532,18.18,0.5,1.0,0.34167135753752165,0.29089363346027197,19.43633130082829,1.6488996671148386,2.4824485263151033,0.6642231045823263,True,0.6432689730410245,0.18712284886016134
17828-52-3,O=C(O)C1=CC=C(C=C1C(=O)O)C(=O)C2=CC=C3C(=O)OC(=O)C3=C2,188.7516629603113,317.8479256666667,0.53438,-0.65584,267.75200000000007,9.348273905914397,-9.183298226674,-1.9496957388325,7.233602487841501,4.283604014885147,0,1,1.6246,2,6,ok,False,18.02441426598991,1.2773837482502612,1.2773837482502612,15.52078812498262,20.528040406997203,18.18,0.5,1.0,0.30389684418048074,0.24748896133100734,19.301798014240173,1.4837271058077492,2.4824485263151033,0.597686957082717,True,0.6996117793839218,0.17314619261466466
35010-28-7,O=C(O)C1=CC(Cl)=C(C=C1C(=O)O)N(=O)=O,187.19475457439728,190.154692,0.53801,-0.64444,178.04800000000003,6.673814974959974,-9.2254758735015,-1.940715981766,7.2847598917355,4.278927596848286,0,2,1.6446,2,4,ok,False,18.039452518390785,1.2773837482502612,1.2773837482502612,15.535826377383493,20.543078659398077,18.18,0.5,1.0,0.3080262924935173,0.25209005771196935,19.316836266641047,1.5960978330987046,2.4824485263151033,0.6429530426026275,True,0.6614052009012972,0.1667336752662047
1898181-02-6,O=C(O)C=1C=C(C(=CC1C(=O)O)CC(=O)C2=CC=C(C=C2)C)N(=O)=O,188.86427953899891,334.1970136666667,0.53681,-0.65141,286.75200000000007,8.881685270825576,-8.4319918854435,-1.845476134091,6.5865157513525,4.0091891099958525,0,2,2.7250200000000007,2,5,ok,False,17.75140687199542,1.2773837482502612,1.2773837482502612,15.24778073098813,20.255033013002713,18.18,0.5,1.0,0.23362852981942894,0.17432624109455583,19.028790620245683,1.3457481192278216,2.4824485263151033,0.5421051453684814,True,0.7453674291929319,0.12993710216551632
26190-11-4,O=C(O)C1=CC=C(OC2=CC=C(C=C2)N(=O)=O)C=C1C(=O)O,191.0366980701806,289.4533466666667,0.53328,-0.65975,243.05600000000007,6.556791750543859,-8.3672287890245,-1.7224806736649998,6.6447481153595,3.830176677659445,0,1,2.7835,2,5,ok,False,17.834576523104868,1.2773837482502612,1.2773837482502612,15.330950382097576,20.33820266411216,18.18,0.5,1.0,0.25403692986793747,0.19459933025908485,19.11196027135513,1.579499321886806,2.4824485263151033,0.6362666960234552,True,0.6670866653366632,0.12981461829928093
302927-80-6,O=C(O)C1=CC=C(OC2=CC=CC(=C2)N3C(=O)C=4C(Br)=C(Br)C(Br)=C(Br)C4C3=O)C=C1C(=O)O,190.11088370190785,512.4864256666666,0.53357,-0.6601,409.2800000000001,3.4690033179574797,-8.311989677373,-1.867789469832,6.444200207541001,4.020200340943956,0,1,6.725900000000003,2,5,ok,False,17.787868804189213,1.2773837482502612,1.2773837482502612,15.28424266318192,20.291494945196504,18.18,0.5,1.0,0.24246197538938835,0.18300528496382512,19.065252552439475,1.5822703372612457,2.4824485263151033,0.6373829388559109,True,0.6661389405571383,0.12190694664215966
1823489-93-5,O=C(O)C1=CC=C(C=C1C(=O)O)C(=O)CBr,190.00648873766676,212.572629,0.534,-0.65496,195.56800000000004,3.50310092061305,-9.1705088757005,-1.567920006581,7.602588869119499,3.791927225218107,0,1,1.6606,2,3,ok,False,17.56440837561021,1.2773837482502612,1.2773837482502612,15.060782234602918,20.0680345166175,18.18,0.5,1.0,0.1912386144489559,0.13467878536875863,18.841792123860472,1.3661640091592877,2.4824485263151033,0.5503292393285568,True,0.7387008294035897,0.09948733045497005
1806542-29-9,O=C(O)C1=CC=C(C=C1C(=O)O)C(=O)C(Br)C,190.36664508216705,231.39301066666667,0.53426,-0.65561,212.08800000000005,3.302406616393565,-9.1215283826105,-1.5129530087799998,7.608575373830501,3.7159451312268175,0,1,2.0491,2,3,ok,False,17.521419771954154,1.2773837482502612,1.2773837482502612,15.017793630946862,20.025045912961446,18.18,0.5,1.0,0.18220481270571875,0.12665284907576688,18.798803520204416,1.3856223083650279,2.4824485263151033,0.558167588844961,True,0.7323102198143961,0.09274917574679438
136673-46-6,O=C(O)C=1C=C(C(=O)OCCOC(=O)C(=C)C)C(=CC1C(=O)O)C(=O)OCCOC(=O)C(=C)C,190.55679638157167,410.2592143333334,0.53508,-0.6525,408.0960000000001,5.729176818706157,-9.1013919576735,-1.368188440314,7.733203517359499,3.5435545393272907,0,2,1.6351999999999998,2,10,ok,False,17.43394417628435,1.2773837482502612,1.2773837482502612,14.930318035277057,19.93757031729164,18.18,0.5,1.0,0.16466236546586782,0.11148988320973291,18.71132792453461,1.3145161819713977,2.4824485263151033,0.5295240437160803,True,0.7554847272654869,0.08422890400956605
7487-10-7,O=C(O)C=1C=C2C(=O)OC(=O)C2=CC1C(=O)O,185.27911128129023,193.00370333333333,0.53711,-0.64607,176.93600000000004,7.518213390826307,-9.6173198182215,-2.061534531388,7.555785286833501,4.512953774542535,0,2,0.3936,2,5,ok,False,17.502439291803505,1.2773837482502612,1.2773837482502612,14.998813150796213,20.006065432810797,18.18,0.5,1.0,0.17830249248371577,0.12323163206503823,18.779823040053767,1.6641068618127395,2.4824485263151033,0.6703489897866709,True,0.6380314079367781,0.07862565170880335
54229-55-9,O=C(O)C1=CC=C(C=C1C(=O)O)S(=O)(=O)Cl,187.63887327309027,201.884226,0.53888,-0.6467,189.05600000000004,7.881571569807636,-9.5443933062875,-1.6650646512095,7.879328655078,3.9867593167316913,0,1,1.0105000000000002,2,4,ok,False,17.413747059159228,1.2773837482502612,1.2773837482502612,14.910120918151936,19.91737320016652,18.18,0.5,1.0,0.16077291347851824,0.10820355777129398,18.69113080740949,1.4237308997519698,2.4824485263151033,0.5735187999508402,True,0.7196978456326082,0.07787386741778374
84595-08-4,O=C(O)C1=CC(OC2=CC=C(F)C=C2F)=C(C=C1C(=O)O)N(=O)=O,187.48935154897143,277.955565,0.53759,-0.64678,252.7920000000001,8.573036315098637,-8.639070525674,-1.827516619958,6.811553905716001,4.02072155610408,0,2,3.061700000000002,2,5,ok,False,17.412244148638756,1.2773837482502612,1.2773837482502612,14.908618007631464,19.915870289646048,18.18,0.5,1.0,0.16048590873442342,0.10796214618139277,18.689627896889018,1.4243539329189514,2.4824485263151033,0.573769775211909,True,0.7194906449117178,0.07767775418210343
844645-02-9,O=C(O)C=1C=C2C(=O)C3=CC=C(C=C3C(=O)C2=CC1C(=O)O)S(=O)(=O)O,186.9754670909084,341.5895306666667,0.53571,-0.65074,280.7680000000001,7.376475458509979,-9.34983190318,-2.499093602992,6.8507383001880005,5.123427194955052,0,2,1.1051000000000002,3,6,ok,False,17.687919784394605,1.2773837482502612,1.2773837482502612,15.184293643387313,20.191545925401897,18.18,0.5,1.0,0.21868261735892386,0.15997123663017074,18.965303532644867,2.111469628618723,2.4824485263151033,0.8505592789683926,True,0.485075326836645,0.07759809989284235
1898181-03-7,O=C(O)C=1C=C(C(=CC1C(=O)O)CC(=O)C2=CC=C(OC)C=C2)N(=O)=O,188.43785493228597,342.8409256666667,0.53616,-0.65189,295.07200000000006,10.862056194846351,-7.9824598044175,-1.858537598915,6.123922205502501,3.953562220523437,0,2,2.4252,2,6,ok,False,17.369333264745045,1.2773837482502612,1.2773837482502612,14.865707123737753,19.872959405752336,18.18,0.5,1.0,0.15243269094472278,0.10124931562402212,18.646717012995307,1.3118086901004395,2.4824485263151033,0.5284333899352435,True,0.7563569579796455,0.07658062436290637
64823-13-8,O=C(O)C1=CC(Br)=C(C=C1C(=O)O)N(=O)=O,186.202545030162,200.213322,0.53791,-0.64487,182.68800000000005,6.5566974842522665,-9.085881468195,-1.9360900463075,7.1497914218875,4.247811191198133,0,2,1.7536999999999998,2,4,ok,False,17.431583793186356,1.2773837482502612,1.2773837482502612,14.927957652179064,19.935209934193647,18.18,0.5,1.0,0.16420469506158686,0.11110175724657606,18.708967541436618,1.5539847192149192,2.4824485263151033,0.6259886973453677,True,0.6757974694701492,0.0750822864009229
302927-77-1,O=C(O)C1=CC=C(C=C1C(=O)O)N2C(=O)C=3C(Br)=C(Br)C(Br)=C(Br)C3C2=O,188.73608365123584,407.819859,0.53385,-0.65948,329.1600000000001,1.4099487756652722,-8.770229401615,-1.89935467649,6.870874725125,4.142122690123734,0,1,4.933600000000001,2,4,ok,False,17.422043098703373,1.2773837482502612,1.2773837482502612,14.918416957696081,19.925669239710665,18.18,0.5,1.0,0.16236320146171307,0.10954392571028435,18.699426846953635,1.535578741974177,2.4824485263151033,0.6185742526768759,True,0.6820624161295575,0.07471579464227329
213611-98-4,N#CC=1C=C(C(=O)O)C(=CC1C#N)C(=O)O,186.2493661172145,194.1028983333333,0.53767,-0.64353,175.16800000000003,9.403363456763756,-9.493508016244,-1.824251253752,7.669256762492,4.175491799936786,0,2,0.82636,2,4,ok,False,17.38069134162344,1.2773837482502612,1.2773837482502612,14.877065200616148,19.88431748263073,18.18,0.5,1.0,0.15453772877060346,0.10299259433846583,18.6580750898737,1.5871502927007264,2.4824485263151033,0.6393487219880689,True,0.6644691762351683,0.06843540431840325
88066-33-5,O=C(OCCOC(=O)C1=CC=C(C(=O)O)C(=C1)C(=O)O)C=C,191.50705217060425,262.953476,0.53421,-0.65652,257.15200000000004,5.233058044776495,-9.1759511527105,-1.162470369336,8.013480783374499,3.3344735719983087,0,1,0.9689999999999998,2,6,ok,False,17.135149664607386,1.2773837482502612,1.2773837482502612,14.631523523600094,19.638775805614678,18.18,0.5,1.0,0.11325724520066754,0.07029557795421754,18.41253341285765,1.1831046734986645,2.4824485263151033,0.4765877966681715,True,0.7968124658572016,0.05601239280855721
104941-95-9,O=C(O)C1=CC=C(C=C1C(=O)O)S(=O)(=O)OC2=CC=C(C=C2)N(=O)=O,186.3902343511614,311.4158443333333,0.53772,-0.64835,277.36800000000005,6.086579011234472,-9.283436123658,-1.880306706955,7.403129416703001,4.208664571865848,0,1,1.7589,2,7,ok,False,17.185288418624044,1.2773837482502612,1.2773837482502612,14.681662277616752,19.688914559631336,18.18,0.5,1.0,0.12097329925275574,0.07616608634769007,18.462672166874306,1.4147677438027026,2.4824485263151033,0.5699081889535713,True,0.722675238450661,0.05504334461317055
1806542-44-8,O=C(O)C1=CC=C(C=C1C(=O)O)C(=O)C(Cl)C,190.11573287618805,219.89178366666667,0.53565,-0.65503,207.16000000000005,3.6789622463406713,-9.149556109212,-1.3815220189885,7.7680340902235,3.5692301698907727,0,1,1.893,2,3,ok,False,17.089447805217333,1.2773837482502612,1.2773837482502612,14.585821664210041,19.593073946224624,18.18,0.5,1.0,0.10653574534284138,0.0652742277136657,18.366831553467595,1.2780534430984616,2.4824485263151033,0.5148358282359144,True,0.7671630413198977,0.05007597505262333
58370-85-7,O=C(O)C1=CC=C(C=C1C(=O)O)S(=O)(=O)OC=2C=CC=CC2,190.71112952932137,283.1111416666667,0.53758,-0.6489,253.4480000000001,4.51617598527781,-8.742745902714502,-1.174443378758,7.568302523956501,3.24876823215102,0,1,1.8507,2,5,ok,False,17.074612660440156,1.2773837482502612,1.2773837482502612,14.570986519432864,19.578238801447448,18.18,0.5,1.0,0.10441708146027362,0.06370950790308341,18.351996408690418,1.3078951797536147,2.4824485263151033,0.5268569180344811,True,0.757616307537841,0.048267362132586956
294675-76-6,O=C(O)C1=CC=C(C=C1C(=O)O)NC(=O)C2=CC=CC(=C2)N3C(=O)C4=CC=C(C=C4C3=O)N(=O)=O,190.3124693245524,471.58161966666665,0.53301,-0.66157,378.2080000000001,7.690108207301118,-8.176204865973501,-2.239496989615,5.936707876358501,4.568476645807869,0,1,3.044100000000001,3,7,ok,False,17.296998487471853,1.2773837482502612,1.2773837482502612,14.793372346464562,19.800624628479145,18.18,0.5,1.0,0.13947460327029504,0.09069645393590436,18.574382235722116,1.9778191369406168,2.4824485263151033,0.7967211065908593,True,0.530060291325788,0.048074588795481384
1898181-01-5,O=C(O)C=1C=C(C(=CC1C(=O)O)CC(=O)C=2C=CC=CC2)N(=O)=O,186.47475491978085,313.1337153333333,0.53742,-0.64855,270.14400000000006,9.949884575209904,-8.673356870837,-1.919491101427,6.753865769410001,4.153488979293846,0,2,2.4166000000000007,2,5,ok,False,17.08369602459007,1.2773837482502612,1.2773837482502612,14.580069883582777,19.58732216559736,18.18,0.5,1.0,0.10571065726676548,0.06466383256162636,18.36107977284033,1.3951472657125774,2.4824485263151033,0.5620045092268261,True,0.7291694965878187,0.04715089423640009
52839-61-9,O=C(O)C1=CC=C2C(=O)C3=CC(C(=O)O)=C(C=C3C(=O)C2=C1)C(=O)O,186.7906362044681,330.6965833333333,0.53552,-0.65123,266.0400000000001,2.92555219232199,-9.1911895283385,-2.4378679866295,6.753321541709001,5.006239442739871,0,2,1.5566000000000002,3,5,ok,False,17.28252878980952,1.2773837482502612,1.2773837482502612,14.778902648802227,19.78615493081681,18.18,0.5,1.0,0.13697519050064227,0.08869641862367539,18.55991253805978,1.9772592334849066,2.4824485263151033,0.7964955617508455,True,0.5302507983707448,0.04703134678782968
640296-40-8,O=C(O)C1=CC=C(OC2=CC=C(F)C=C2NC(=O)C3=NC=CC(=C3)N(=O)=O)C=C1C(=O)O,190.8251968527865,400.9689943333333,0.53289,-0.66039,346.3920000000001,7.911663234744006,-8.341922200928,-2.1135082768335,6.2284139240945,4.387795504904431,0,1,3.5699000000000014,3,7,ok,False,17.215496060922213,1.2773837482502612,1.2773837482502612,14.711869919914921,19.719122201929505,18.18,0.5,1.0,0.1257968390089343,0.07989292579139651,18.492879809172475,1.8731560514905372,2.4824485263151033,0.7545598757171462,True,0.5658871478729883,0.04521037991132168
59590-34-0,O=C(O)C=1C=C2C=CC=C(C2=CC1C(=O)O)N3C(=O)C4=CC5=C(Br)C(Br)=C(Br)C(Br)=C5C=C4C3=O,190.65953115351115,577.9489723333332,0.53362,-0.66143,415.8400000000001,2.072702443671064,-8.067087211923,-1.616900499671,6.450186712252001,3.634763696846601,0,2,7.240000000000002,2,4,ok,False,17.061778862849092,1.2773837482502612,1.2773837482502612,14.5581527218418,19.565405003856384,18.18,0.5,1.0,0.10260900957963354,0.06238106694270637,18.339162611099354,1.4609520893323389,2.4824485263151033,0.5885125406813356,True,0.7072670154099557,0.04412007103465659
42760-52-1,O=C(O)C=1C=C(C(=CC1C(=O)O)C)N(=O)=O,187.16394568460345,194.0069533333333,0.53665,-0.65122,179.33600000000004,6.199239331563188,-9.1242495211155,-1.7888764531870005,7.3353730679285,4.058972782574116,0,2,1.29962,2,4,ok,False,17.01934644853875,1.2773837482502612,1.2773837482502612,14.51572030753146,19.522972589546043,18.18,0.5,1.0,0.0967931493135819,0.058151386132678035,18.296730196789014,1.3186654461213745,2.4824485263151033,0.5311954838712305,True,0.7541464929713513,0.04385466391338201
84595-03-9,O=C(O)C1=CC(OC=2C=CC=CC2)=C(C=C1C(=O)O)N(=O)=O,186.9003107874676,283.2459093333334,0.53666,-0.64853,242.9120000000001,8.801403148362196,-8.627097516252,-1.814999382835,6.812098133417001,4.001608077070829,0,2,2.783500000000001,2,5,ok,False,16.942820349921078,1.2773837482502612,1.2773837482502612,14.439194208913786,19.44644649092837,18.18,0.5,1.0,0.08692267257482583,0.05112687284755296,18.22020409817134,1.3629949911999009,2.4824485263151033,0.5490526698747318,True,0.7397382775744118,0.03782050485801479
27594-43-0,O=C(O)C1=CC=C(C=C1C(=O)O)C=2C=CC(=CC2N(=O)=O)N(=O)=O,186.932960931998,308.4464023333333,0.53386,-0.66105,258.39200000000005,5.831070532929609,-8.829005993323001,-2.0868411194845,6.742164873838501,4.418303335051387,0,1,2.5664000000000007,2,6,ok,False,17.045897763501614,1.2773837482502612,1.2773837482502612,14.542271622494322,19.549523904508906,18.18,0.5,1.0,0.10040326614852524,0.06076908408395068,18.323281511751876,1.733410195243588,2.4824485263151033,0.6982663192685116,True,0.6141132923518593,0.037319102300001926
104941-68-6,O=C(O)C1=CC=C(C=C1C(=O)O)S(=O)(=O)NC2=CC=C(C=C2)N(=O)=O,190.9770503188382,327.32851,0.53607,-0.65081,281.08000000000004,5.962234324479373,-8.513353926743001,-1.7788082407185,6.734545686024501,3.932284634327613,0,1,1.792,3,6,ok,False,16.903957984344885,1.2773837482502612,1.2773837482502612,14.400331843337593,19.407584125352177,18.18,0.5,1.0,0.08220756606708929,0.04784111108100436,18.181341732595147,1.5346477708129538,2.4824485263151033,0.6181992313415473,True,0.6823788412695541,0.032645761944503776
777881-14-8,O=C(O)C1=CC=C(OC2=CC=CC(=C2)N3C(=O)C4=CC=C(OC5=CC=CC(=C5)N(=O)=O)C=C4C3=O)C=C1C(=O)O,188.7977387472069,544.1375936666667,0.53259,-0.6612,435.8960000000001,7.209195435691836,-8.209130641884,-1.836768490875,6.372362151009,3.959288839601981,0,1,5.376400000000004,2,8,ok,False,16.89881235988206,1.2773837482502612,1.2773837482502612,14.39518621887477,19.402438500889353,18.18,0.5,1.0,0.08159798204923846,0.04741967162934976,18.176196108132324,1.540776185627986,2.4824485263151033,0.6206679289802166,True,0.6802950498603205,0.03225936787544852
1806542-37-9,O=C(O)C1=CC=C(C=C1C(=O)O)C(=O)CCBr,189.76289741798288,228.79198166666663,0.53443,-0.65594,212.20800000000008,4.477470667687283,-9.146290743006,-1.374174945025,7.772115797981,3.5601694947014795,0,1,2.0507,2,3,ok,False,16.823798031309394,1.2773837482502612,1.2773837482502612,14.320171890302102,19.327424172316686,18.18,0.5,1.0,0.07309412241411924,0.041622053103333084,18.101181779559656,1.2557385045737113,2.4824485263151033,0.5058467441569491,True,0.774234152468367,0.032225215008452456
29638-31-1,O=C(O)C1=CC=C(C=C1C(=O)O)C(=O)OCCCCCCCCCCCCCCCCCC,191.0895950334153,470.4022803333333,0.53362,-0.65793,469.1680000000001,3.691113453959388,-9.150100336913,-1.1524021568675,7.997698180045501,3.317878320889248,0,1,7.501300000000008,2,4,ok,False,16.783114299839518,1.2773837482502612,1.2773837482502612,14.279488158832226,19.28674044084681,18.18,0.5,1.0,0.06877493627946053,0.0387368568494717,18.06049804808978,1.1200295135079685,2.4824485263151033,0.4511793504014836,True,0.8158189642011439,0.03160226243134399
640296-31-7,O=C(O)C1=CC=C(OC=2C=CC=CC2NC(=O)C3=NC=CC(=C3)N(=O)=O)C=C1C(=O)O,190.34861157484784,403.453551,0.53307,-0.66048,341.3200000000001,8.794663427897625,-8.356072121154,-2.108338113674,6.24773400748,4.38174390233608,0,1,3.4308000000000014,3,7,ok,False,16.95285035431717,1.2773837482502612,1.2773837482502612,14.44922421330988,19.456476495324463,18.18,0.5,1.0,0.08817177889250177,0.05200496079010358,18.230234102567433,1.8333940630015868,2.4824485263151033,0.7385426298135737,True,0.579583685929131,0.03014122686132817
164517-81-1,O=C(O)C1=CC=C(C=C1C(=O)O)S(=O)(=O)C=2C=CC=CC2,190.28344010418652,282.61079666666666,0.53584,-0.65234,245.06400000000005,7.871723349432448,-8.978668611098,-1.183151021974,7.795517589124,3.3116010923750414,0,1,1.9158,2,4,ok,False,16.759401430074327,1.2773837482502612,1.2773837482502612,14.255775289067035,19.26302757108162,18.18,0.5,1.0,0.06634982330815209,0.037134891863298936,18.03678517832459,1.1472087696491218,2.4824485263151033,0.46212791825819466,True,0.8077019091629352,0.029993923054545697
