cas,smiles,sasa,polar,h_nbo_charge,o_nbo_charge,molecular_volume_A3,dipole_moment_debye,homo_ev,lumo_ev,gap_ev,omega,3and6,4and5,logp,hbd,hba,prediction_status,known_any,mu,sigma_raw,sigma_cal,ci_lower,ci_upper,current_best_y,xi,beta,pi,ei,ucb,ad_knn_distance,ad_threshold,ad_ratio,in_ad,ad_penalty,ei_ad
66421-10-1,O=C(O)C1=CC=C(C=C1C(=O)O)C(=O)C2=CC=C(C(=C2)N(=O)=O)N(=O)=O,190.536077272946,323.182712,0.53519,-0.6549,278.0880000000001,11.06867026611598,-9.195815463797,-2.2784092702365,6.917406193560501,4.758208118878,0,1,2.1304,2,7,ok,False,20.467984426205902,1.2728016727997231,1.2728016727997231,17.97333898805611,22.962629864355694,18.18,0.5,1.0,0.9199540859986807,1.8341683026056723,21.740786099005625,1.953434366594984,2.4824485263151033,0.7868982361115148,True,0.5383702093519168,0.9874615730604657
61837-56-7,O=C(O)C=1C=C(C(=O)OCC)C(=CC1C(=O)O)N(=O)=O,189.94353249413643,232.37722866666664,0.53821,-0.64426,224.4720000000001,7.659523983903961,-9.490242650038,-2.1135082768335,7.376734373204501,4.563233158495161,0,2,1.1679,2,6,ok,False,20.4054001027026,1.2728016727997231,1.2728016727997231,17.910754664552808,22.900045540852393,18.18,0.5,1.0,0.9123855328860877,1.776827756509573,21.678201775502323,1.9038719831163675,2.4824485263151033,0.7669331158066093,True,0.5553335225924232,0.9867320170624535
104825-37-8,O=C(O)C=1C=C(C(=CC1C(=O)O)CS(=O)(=O)C=2C=CC=CC2)N(=O)=O,190.3159987166777,327.26303733333333,0.53635,-0.64736,285.14400000000006,9.006907150070994,-8.997172352932,-1.9845263116965,7.012646041235499,4.299293906022394,0,2,1.9651,2,6,ok,False,19.73386435925404,1.2728016727997231,1.2728016727997231,17.239218921104246,22.22850979740383,18.18,0.5,1.0,0.7961613182112047,1.1994607303109506,21.00666603205376,1.6424219624752454,2.4824485263151033,0.6616137031905446,True,0.6454983064980718,0.774249870126659
1898181-04-8,O=C(O)C=1C=C(C(=CC1C(=O)O)CC(=O)C=2SC=CC2)N(=O)=O,191.2214625053384,305.00447,0.53653,-0.65022,261.56800000000004,9.968592726157487,-8.486686769394,-1.863979875925,6.622706893468999,4.044279088818352,0,2,2.4781000000000004,2,6,ok,False,19.381442579040584,1.2728016727997231,1.2728016727997231,16.886797140890792,21.876088017190376,18.18,0.5,1.0,0.7092178619775368,0.9337105543962256,20.654244251840307,1.5591325024946232,2.4824485263151033,0.6280623690550265,True,0.6740423478382699,0.6293604542866046
39995-15-8,O=C(O)C1=CC=C(C=C1C(=O)O)C(=O)C2=CC=C(C=C2)N(=O)=O,190.1280485464319,300.4959813333333,0.53481,-0.65582,253.85600000000005,6.065199855734352,-9.1215283826105,-2.0857526640825,7.035775718528001,4.463017067499787,0,1,2.2222,2,5,ok,False,19.458350591403065,1.2728016727997231,1.2728016727997231,16.963705153253272,21.952996029552857,18.18,0.5,1.0,0.7295741061316778,0.9890424515497483,20.731152264202787,1.6863024868200998,2.4824485263151033,0.679290011029237,True,0.6303784541499988,0.6234710516966555
1008474-54-1,O=C(O)C=1C=C2C(=O)C3=CC=C(C=C3C(=O)C2=CC1C(=O)O)N(=O)=O,186.5816986276645,329.8108416666667,0.53569,-0.65046,262.1120000000001,5.7241151263754295,-9.346022309273,-2.6082112570425,6.7378110522305,5.302304377870504,0,2,1.7666000000000002,2,6,ok,False,20.041213859357555,1.2728016727997231,1.2728016727997231,17.546568421207763,22.535859297507347,18.18,0.5,1.0,0.8575693765903458,1.453956689002408,21.314015532157278,2.370708373270886,2.4824485263151033,0.9549879274999179,True,0.4017192000904731,0.5840823180722402
90348-28-0,O=C(O)C=1C=C(C(=CC1C(=O)O)N(=O)=O)N(=O)=O,185.80155216459065,198.797335,0.53891,-0.63898,187.30400000000003,9.481184314208852,-9.789023657887,-2.428344001862,7.360679656025001,5.069643005428932,0,2,0.8994,2,6,ok,False,19.844333568326764,1.2728016727997231,1.2728016727997231,17.349688130176972,22.338979006476556,18.18,0.5,1.0,0.8198464429847602,1.2887367644106207,21.117135241126487,2.3935019971081117,2.4824485263151033,0.9641698394693315,True,0.394702295965139,0.5086673598075564
61415-80-3,O=C(O)C=1C=C2C(=O)C3=CC=CC(=C3C(=O)C2=CC1C(=O)O)N(=O)=O,186.4965203195005,325.0242296666667,0.53567,-0.65037,262.04800000000006,5.606733406360606,-9.324797428934,-2.483310999663,6.841486429271,5.09507057066401,0,2,1.7666000000000002,2,6,ok,False,19.48898731440621,1.2728016727997231,1.2728016727997231,16.994341876256417,21.983632752556,18.18,0.5,1.0,0.7374800248804559,1.0115156200158493,20.761788987205932,2.108551520679692,2.4824485263151033,0.8493837831189932,True,0.48604561035136634,0.4916427269105442
884740-33-4,O=C(O)C=1C=C2C(=O)C=3C=CC=4C=CC=CC4C3C(=O)C2=CC1C(=O)O,187.48564593815547,392.4623223333333,0.53491,-0.65292,281.63200000000006,2.9369238277490277,-7.8453144237655,-2.377186597968,5.468127825797501,4.777664790787041,0,2,3.0116000000000014,2,4,ok,False,19.047303076799405,1.2728016727997231,1.2728016727997231,16.552657638649613,21.541948514949198,18.18,0.5,1.0,0.6135479885299522,0.7124235148401517,20.32010474959913,1.7407148810231807,2.4824485263151033,0.7012088518939255,True,0.6115895728916388,0.4357107931590485
39995-20-5,O=C(O)C1=CC=C(C=C1C(=O)O)C(=O)C2=CC=CC(=C2)N(=O)=O,190.78514044338615,299.6241043333334,0.53401,-0.65653,253.94400000000007,9.168382578186842,-9.0964939083645,-1.8359521493235,7.260541759040999,4.115339487422917,0,1,2.2222,2,5,ok,False,18.893581834755306,1.2728016727997231,1.2728016727997231,16.398936396605514,21.388227272905098,18.18,0.5,1.0,0.56663145470586,0.6216976347167267,20.16638350755503,1.5638974391853844,2.4824485263151033,0.6299818194042486,True,0.6724166654171441,0.41803985043394704
