cas,smiles,sasa,polar,h_nbo_charge,o_nbo_charge,molecular_volume_A3,dipole_moment_debye,homo_ev,lumo_ev,gap_ev,omega,3and6,4and5,logp,hbd,hba,prediction_status,known_any,mu,sigma_raw,sigma_cal,ci_lower,ci_upper,current_best_y,xi,beta,pi,ei,ucb,ad_knn_distance,ad_threshold,ad_ratio,in_ad,ad_penalty,ei_ad
35010-28-7,O=C(O)C1=CC(Cl)=C(C=C1C(=O)O)N(=O)=O,187.19475457439728,190.154692,0.53801,-0.64444,178.04800000000003,6.673814974959974,-9.2254758735015,-1.940715981766,7.2847598917355,4.278927596848286,0,2,1.6446,2,4,ok,False,18.241932537092964,1.2728016727997231,1.2728016727997231,15.747287098943172,20.736577975242756,18.18,0.5,1.0,0.3653570613000461,0.31852197217104283,19.514734209892687,1.5960978330987046,2.4824485263151033,0.6429530426026275,True,0.6614052009012972,0.21067208899526596
26190-11-4,O=C(O)C1=CC=C(OC2=CC=C(C=C2)N(=O)=O)C=C1C(=O)O,191.03669807018065,289.4533466666667,0.53328,-0.65975,243.05600000000007,6.556791750543859,-8.3672287890245,-1.7224806736649998,6.6447481153595,3.830176677659445,0,1,2.7835,2,5,ok,False,18.097561205540536,1.2728016727997231,1.2728016727997231,15.602915767390744,20.59220664369033,18.18,0.5,1.0,0.3236185812142828,0.2688106301098815,19.37036287834026,1.579499321886811,2.4824485263151033,0.6362666960234572,True,0.6670866653366615,0.1793199868470476
302927-80-6,O=C(O)C1=CC=C(OC2=CC=CC(=C2)N3C(=O)C=4C(Br)=C(Br)C(Br)=C(Br)C4C3=O)C=C1C(=O)O,190.11088370190788,512.4864256666666,0.53357,-0.6601,409.2800000000001,3.4690033179574797,-8.311989677373,-1.867789469832,6.444200207541001,4.020200340943956,0,1,6.725900000000003,2,5,ok,False,18.057230787536678,1.2728016727997231,1.2728016727997231,15.562585349386886,20.55187622568647,18.18,0.5,1.0,0.3123181770854015,0.2559874022012997,19.3300324603364,1.5822703372612477,2.4824485263151033,0.6373829388559117,True,0.6661389405571376,0.17052317689834764
1823489-93-5,O=C(O)C1=CC=C(C=C1C(=O)O)C(=O)CBr,190.0064887376668,212.572629,0.534,-0.65496,195.56800000000004,3.50310092061305,-9.1705088757005,-1.567920006581,7.602588869119499,3.791927225218107,0,1,1.6606,2,3,ok,False,17.79038418768567,1.2728016727997231,1.2728016727997231,15.295738749535879,20.285029625835463,18.18,0.5,1.0,0.24229382848881054,0.18218285977991464,19.063185860485394,1.366164009159292,2.4824485263151033,0.5503292393285586,True,0.7387008294035882,0.13457862962254055
1806542-29-9,O=C(O)C1=CC=C(C=C1C(=O)O)C(=O)C(Br)C,190.36664508216705,231.39301066666667,0.53426,-0.65561,212.08800000000005,3.302406616393565,-9.1215283826105,-1.5129530087799998,7.608575373830501,3.7159451312268175,0,1,2.0491,2,3,ok,False,17.746850315299234,1.2728016727997231,1.2728016727997231,15.252204877149442,20.241495753449026,18.18,0.5,1.0,0.23173463831287205,0.17186565051709846,19.019651988098957,1.3856223083650279,2.4824485263151033,0.558167588844961,True,0.7323102198143961,0.12585897230872056
136673-46-6,O=C(O)C=1C=C(C(=O)OCCOC(=O)C(=C)C)C(=CC1C(=O)O)C(=O)OCCOC(=O)C(=C)C,190.55679638157167,410.2592143333334,0.53508,-0.6525,408.0960000000001,5.729176818706157,-9.1013919576735,-1.368188440314,7.733203517359499,3.5435545393272907,0,2,1.6351999999999998,2,10,ok,False,17.63375470769882,1.2728016727997231,1.2728016727997231,15.139109269549028,20.128400145848612,18.18,0.5,1.0,0.20553793036784573,0.14715589963733033,18.906556380498543,1.3145161819713977,2.4824485263151033,0.5295240437160803,True,0.7554847272654869,0.11117403470301587
844645-02-9,O=C(O)C=1C=C2C(=O)C3=CC=C(C=C3C(=O)C2=CC1C(=O)O)S(=O)(=O)O,186.9754670909084,341.5895306666667,0.53571,-0.65074,280.7680000000001,7.376475458509979,-9.34983190318,-2.499093602992,6.8507383001880005,5.123427194955052,0,2,1.1051000000000002,3,6,ok,False,17.924969772499818,1.2728016727997231,1.2728016727997231,15.430324334350026,20.41961521064961,18.18,0.5,1.0,0.27652253250610037,0.2170692475569393,19.19777144529954,2.111469628618723,2.4824485263151033,0.8505592789683926,True,0.485075326836645,0.10529493620486693
7487-10-7,O=C(O)C=1C=C2C(=O)OC(=O)C2=CC1C(=O)O,185.27911128129023,193.00370333333333,0.53711,-0.64607,176.93600000000004,7.518213390826307,-9.6173198182215,-2.061534531388,7.555785286833501,4.512953774542535,0,2,0.3936,2,5,ok,False,17.701673397591794,1.2728016727997231,1.2728016727997231,15.207027959442001,20.196318835741586,18.18,0.5,1.0,0.22105345063715653,0.1616389370814645,18.974475070391517,1.6641068618127395,2.4824485263151033,0.6703489897866709,True,0.6380314079367781,0.1031307186034911
54229-55-9,O=C(O)C1=CC=C(C=C1C(=O)O)S(=O)(=O)Cl,187.63887327309027,201.884226,0.53888,-0.6467,189.05600000000004,7.881571569807636,-9.5443933062875,-1.6650646512095,7.879328655078,3.9867593167316913,0,1,1.0105000000000002,2,4,ok,False,17.59596470312247,1.2728016727997231,1.2728016727997231,15.101319264972677,20.09061014127226,18.18,0.5,1.0,0.197192466744328,0.13954696082936033,18.868766375922192,1.4237308997519698,2.4824485263151033,0.5735187999508402,True,0.7196978456326082,0.10043164707346859
84595-08-4,O=C(O)C1=CC(OC2=CC=C(F)C=C2F)=C(C=C1C(=O)O)N(=O)=O,187.48935154897143,277.955565,0.53759,-0.64678,252.7920000000001,8.573036315098637,-8.639070525674,-1.827516619958,6.811553905716001,4.02072155610408,0,2,3.061700000000002,2,5,ok,False,17.59594662904812,1.2728016727997231,1.2728016727997231,15.10130119089833,20.090592067197914,18.18,0.5,1.0,0.1971885249988743,0.13954339679367736,18.868748301847845,1.4243539329189514,2.4824485263151033,0.573769775211909,True,0.7194906449117178,0.10040016855225466
64823-13-8,O=C(O)C1=CC(Br)=C(C=C1C(=O)O)N(=O)=O,186.20254503016204,200.213322,0.53791,-0.64487,182.68800000000005,6.5566974842522665,-9.085881468195,-1.9360900463075,7.1497914218875,4.247811191198133,0,2,1.7536999999999998,2,4,ok,False,17.613092412355986,1.2728016727997231,1.2728016727997231,15.118446974206194,20.107737850505778,18.18,0.5,1.0,0.2009492173777876,0.1429565273608306,18.88589408515571,1.5539847192149192,2.4824485263151033,0.6259886973453677,True,0.6757974694701492,0.09660965943468945
213611-98-4,N#CC=1C=C(C(=O)O)C(=CC1C#N)C(=O)O,186.2493661172145,194.1028983333333,0.53767,-0.64353,175.16800000000003,9.403363456763756,-9.493508016244,-1.824251253752,7.669256762492,4.175491799936786,0,2,0.82636,2,4,ok,False,17.550741163253296,1.2728016727997231,1.2728016727997231,15.056095725103503,20.045386601403088,18.18,0.5,1.0,0.1874794432175243,0.13084997884628002,18.82354283605302,1.5871502927007264,2.4824485263151033,0.6393487219880689,True,0.6644691762351683,0.08694577765437689
88066-33-5,O=C(OCCOC(=O)C1=CC=C(C(=O)O)C(=C1)C(=O)O)C=C,191.50705217060425,262.953476,0.53421,-0.65652,257.15200000000004,5.233058044776495,-9.1759511527105,-1.162470369336,8.013480783374499,3.3344735719983087,0,1,0.9689999999999998,2,6,ok,False,17.33889110947836,1.2728016727997231,1.2728016727997231,14.844245671328569,19.833536547628153,18.18,0.5,1.0,0.14601774256679362,0.09564235157452783,18.611692782278084,1.1831046734986645,2.4824485263151033,0.4765877966681715,True,0.7968124658572016,0.07620901799848093
294675-76-6,O=C(O)C1=CC=C(C=C1C(=O)O)NC(=O)C2=CC=CC(=C2)N3C(=O)C4=CC=C(C=C4C3=O)N(=O)=O,190.3124693245524,471.58161966666665,0.53301,-0.66157,378.2080000000001,7.690108207301118,-8.176204865973501,-2.239496989615,5.936707876358501,4.568476645807869,0,1,3.044100000000001,3,7,ok,False,17.560083974400868,1.2728016727997231,1.2728016727997231,15.065438536251076,20.05472941255066,18.18,0.5,1.0,0.1894614600100919,0.13261081267449956,18.83288564720059,1.9778191369406168,2.4824485263151033,0.7967211065908593,True,0.530060291325788,0.07029172599919474
1806542-44-8,O=C(O)C1=CC=C(C=C1C(=O)O)C(=O)C(Cl)C,190.115732876188,219.89178366666667,0.53565,-0.65503,207.16000000000005,3.6789622463406713,-9.149556109212,-1.3815220189885,7.7680340902235,3.5692301698907727,0,1,1.893,2,3,ok,False,17.29112927472877,1.2728016727997231,1.2728016727997231,14.796483836578979,19.785774712878563,18.18,0.5,1.0,0.1375942516496932,0.08887078608829274,18.563930947528494,1.2780534430984578,2.4824485263151033,0.514835828235913,True,0.7671630413198988,0.0681783825399848
52839-61-9,O=C(O)C1=CC=C2C(=O)C3=CC(C(=O)O)=C(C=C3C(=O)C2=C1)C(=O)O,186.7906362044681,330.6965833333333,0.53552,-0.65123,266.0400000000001,2.92555219232199,-9.1911895283385,-2.4378679866295,6.753321541709001,5.006239442739871,0,2,1.5566000000000002,3,5,ok,False,17.503543773242164,1.2728016727997231,1.2728016727997231,15.008898335092372,19.998189211391956,18.18,0.5,1.0,0.17766391804785675,0.12223436859565973,18.776345446041887,1.9772592334849066,2.4824485263151033,0.7964955617508455,True,0.5302507983707448,0.06481487153619248
58370-85-7,O=C(O)C1=CC=C(C=C1C(=O)O)S(=O)(=O)OC=2C=CC=CC2,190.71112952932137,283.1111416666667,0.53758,-0.6489,253.4480000000001,4.51617598527781,-8.742745902714502,-1.174443378758,7.568302523956501,3.24876823215102,0,1,1.8507,2,5,ok,False,17.232201464225334,1.2728016727997231,1.2728016727997231,14.737556026075541,19.726846902375126,18.18,0.5,1.0,0.12766685620642698,0.08105767272887518,18.505003137025057,1.3078951797536147,2.4824485263151033,0.5268569180344811,True,0.757616307537841,0.06141061471046117
42760-52-1,O=C(O)C=1C=C(C(=CC1C(=O)O)C)N(=O)=O,187.16394568460348,194.0069533333333,0.53665,-0.65122,179.33600000000004,6.199239331563188,-9.1242495211155,-1.7888764531870005,7.3353730679285,4.058972782574116,0,2,1.29962,2,4,ok,False,17.213867762167453,1.2728016727997231,1.2728016727997231,14.719222324017661,19.708513200317245,18.18,0.5,1.0,0.12468237714431918,0.07874450008088299,18.486669434967176,1.3186654461213743,2.4824485263151033,0.5311954838712305,True,0.7541464929713513,0.0593848885767802
777881-14-8,O=C(O)C1=CC=C(OC2=CC=CC(=C2)N3C(=O)C4=CC=C(OC5=CC=CC(=C5)N(=O)=O)C=C4C3=O)C=C1C(=O)O,188.79773874720692,544.1375936666667,0.53259,-0.6612,435.8960000000001,7.209195435691836,-8.209130641884,-1.836768490875,6.372362151009,3.959288839601981,0,1,5.376400000000004,2,8,ok,False,17.13954279640135,1.2728016727997231,1.2728016727997231,14.644897358251558,19.634188234551143,18.18,0.5,1.0,0.11308410803224844,0.06991346073745111,18.412344469201074,1.540776185627987,2.4824485263151033,0.620667928980217,True,0.6802950498603202,0.047561781258291844
1806542-37-9,O=C(O)C1=CC=C(C=C1C(=O)O)C(=O)CCBr,189.76289741798288,228.79198166666663,0.53443,-0.65594,212.20800000000008,4.477470667687283,-9.146290743006,-1.374174945025,7.772115797981,3.5601694947014795,0,1,2.0507,2,3,ok,False,17.02036094498298,1.2728016727997231,1.2728016727997231,14.525715506833187,19.51500638313277,18.18,0.5,1.0,0.09612942581653422,0.05746604388941251,18.293162617782702,1.2557385045737113,2.4824485263151033,0.5058467441569491,True,0.774234152468367,0.04449217378642928
640296-31-7,O=C(O)C1=CC=C(OC=2C=CC=CC2NC(=O)C3=NC=CC(=C3)N(=O)=O)C=C1C(=O)O,190.3486115748479,403.453551,0.53307,-0.66048,341.3200000000001,8.794663427897625,-8.356072121154,-2.108338113674,6.24773400748,4.38174390233608,0,1,3.4308000000000014,3,7,ok,False,17.191346496066398,1.2728016727997231,1.2728016727997231,14.696701057916606,19.68599193421619,18.18,0.5,1.0,0.12108341370622666,0.07597716041682515,18.46414816886612,1.833394063001591,2.4824485263151033,0.7385426298135753,True,0.5795836859291296,0.04403512268081228
29638-31-1,O=C(O)C1=CC=C(C=C1C(=O)O)C(=O)OCCCCCCCCCCCCCCCCCC,191.0895950334153,470.4022803333333,0.53362,-0.65793,469.1680000000001,3.691113453959388,-9.150100336913,-1.1524021568675,7.997698180045501,3.317878320889248,0,1,7.501300000000008,2,4,ok,False,16.981024781466814,1.2728016727997231,1.2728016727997231,14.486379343317022,19.475670219616607,18.18,0.5,1.0,0.09096582105953671,0.053786929419444546,18.253826454266537,1.1200295135079685,2.4824485263151033,0.4511793504014836,True,0.8158189642011439,0.04388039704653128
104941-68-6,O=C(O)C1=CC=C(C=C1C(=O)O)S(=O)(=O)NC2=CC=C(C=C2)N(=O)=O,190.9770503188382,327.32851,0.53607,-0.65081,281.08000000000004,5.962234324479373,-8.513353926743001,-1.7788082407185,6.734545686024501,3.932284634327613,0,1,1.792,3,6,ok,False,17.07379344855369,1.2728016727997231,1.2728016727997231,14.579148010403898,19.568438886703483,18.18,0.5,1.0,0.1034841695807211,0.0627972073844093,18.346595121353413,1.5346477708129538,2.4824485263151033,0.6181992313415473,True,0.6823788412695541,0.0428514856099371
27594-39-4,O=C(O)C=1C=CC(=CC1C(=O)O)C2=CC=C(C=C2)N(=O)=O,188.3548994640644,292.7401716666667,0.5325,-0.66322,234.22400000000005,5.921207289902964,-8.4113112328055,-1.9061575227525,6.505153710053,4.09099332108819,0,1,2.658200000000001,2,4,ok,False,17.09386796310955,1.2728016727997231,1.2728016727997231,14.599222524959757,19.58851340125934,18.18,0.5,1.0,0.10635030647222765,0.06490327517391267,18.366669635909272,1.6826947200623992,2.4824485263151033,0.677836701234711,True,0.6316229925911276,0.04099440089431216
56896-91-4,O=C(O)C1=CC=C(C=C1C(=O)O)N2C(=O)C=CC2=O,188.8729703745971,230.1731663333333,0.53311,-0.66021,207.97600000000008,3.206759319001038,-8.80016192517,-1.664792537359,7.135369387811,3.837056848447299,0,1,0.5123999999999999,2,4,ok,False,16.944347018617034,1.2728016727997231,1.2728016727997231,14.449701580467242,19.438992456766826,18.18,0.5,1.0,0.08633924730543807,0.05053590257502347,18.217148691416757,1.4615243587953768,2.4824485263151033,0.5887430668964703,True,0.7070750974748412,0.0357326782392138
752993-30-9,O=C(OCOC(=O)C1=CC=C(C(=O)O)C(=C1)C(=O)O)C=C,190.02823910811645,248.022473,0.53505,-0.65482,239.9840000000001,5.125376904189584,-9.220305710342,-1.217437367137,8.002868343205,3.4033572676465447,0,1,0.9265,2,6,ok,False,16.84845201133088,1.2728016727997231,1.2728016727997231,14.353806573181089,19.343097449480673,18.18,0.5,1.0,0.07507677713541612,0.042805905713372755,18.121253684130604,1.1546478303337064,2.4824485263151033,0.46512458087001807,True,0.8054606930710586,0.034478474483427606
856806-50-3,O=C(O)C1=CC=C(SC2=CC=C(C=C2)N(=O)=O)C=C1C(=O)O,188.5494904489479,318.44796,0.53365,-0.65863,252.6560000000001,6.920910865630332,-7.966949314939,-1.782889948476,6.184059366463,3.842919352373487,0,1,3.142400000000002,2,5,ok,False,16.897419354428997,1.2728016727997231,1.2728016727997231,14.402773916279205,19.39206479257879,18.18,0.5,1.0,0.08067924697213896,0.04661813645760893,18.17022102722872,1.3909732874972645,2.4824485263151033,0.5603231135519242,True,0.7305467945607586,0.03405673015750224
408339-12-8,O=C(O)C1=CC(OC)=C(C=C1C(=O)O)N(=O)=O,186.74585709268308,203.62363333333332,0.53722,-0.64932,188.09600000000003,9.060077861144462,-8.606961091315,-1.7548622218745002,6.8520988694405,3.91731732201802,0,2,0.9998,2,5,ok,False,16.77358116129126,1.2728016727997231,1.2728016727997231,14.278935723141469,19.268226599441054,18.18,0.5,1.0,0.06709092657627955,0.03748810004331307,18.046382834090984,1.335299149955956,2.4824485263151033,0.5378960070274035,True,0.7487634889848723,0.028069720583845038
302927-97-5,O=C(O)C1=CC=C(C=C1C(=O)O)NC(=O)C=2C=C(C=C(C2)N(=O)=O)N(=O)=O,189.45637149833877,342.8924606666667,0.53399,-0.66037,289.22400000000005,4.874665872652196,-8.2894042277815,-2.1271139693585,6.162290258422999,4.401928779768163,0,1,2.1517,3,7,ok,False,16.779428207141052,1.2728016727997231,1.2728016727997231,14.28478276899126,19.274073645290844,18.18,0.5,1.0,0.06768991948559477,0.03788213293147902,18.052229879940775,1.7663788828223628,2.4824485263151033,0.7115470327372064,True,0.6027220222744187,0.022832395768529388
68183-31-3,O=C(O)C1=CC=C(C=C1C(=O)O)C(=O)OCCOC(=O)C(=C)C,190.0220545638649,280.34901966666666,0.53423,-0.65621,273.4800000000001,4.856300834997766,-9.1128207393945,-1.177164517263,7.935656222131501,3.3356975660983386,0,1,1.3590999999999998,2,6,ok,False,16.5818269772716,1.2728016727997231,1.2728016727997231,14.087181539121808,19.076472415421392,18.18,0.5,1.0,0.04962832032990692,0.026363420276806507,17.854628650071323,1.0647765646380172,2.4824485263151033,0.4289219105052503,True,0.8319574300198477,0.021933243380025082
936820-89-2,O=C(O)C1=CC=C(C=C1C(=O)O)C=2C=CC=CC2N(=O)=O,189.12168717322467,279.43318766666664,0.53272,-0.66379,234.45600000000005,6.675409157497389,-8.534578807082,-1.6563570079935,6.878221799088499,3.774782778913562,0,1,2.658200000000001,2,4,ok,False,16.674447460002746,1.2728016727997231,1.2728016727997231,14.179802021852954,19.169092898152538,18.18,0.5,1.0,0.0575475743635761,0.031319594328122216,17.94724913280247,1.5606074118802515,2.4824485263151033,0.6286565039867255,True,0.6735392548299076,0.02109497622533844
1804224-15-4,O=C(O)C1=CC=C(C=C1C(=O)O)C(=O)CCCl,189.34874448960983,217.39456933333332,0.53384,-0.6568,207.50400000000005,5.374691396722234,-9.163706029438,-1.3061464824,7.857559547038,3.4876544989392477,0,1,1.8946,2,3,ok,False,16.56350551520579,1.2728016727997231,1.2728016727997231,14.068860077055998,19.058150953355582,18.18,0.5,1.0,0.0481699565480422,0.025467569632023138,17.836307188005513,1.179884895932858,2.4824485263151033,0.4752907798190102,True,0.7977968200791461,0.020317946067572288
310873-87-1,O=C(O)C1=CC=C(OC2=CC=C(C=C2)NC(=O)C=3C=C(C=C(C3)N(=O)=O)N(=O)=O)C=C1C(=O)O,189.50153208348937,445.7116083333333,0.53322,-0.66059,369.3440000000001,5.665272898104734,-7.900009307716001,-2.115957301488,5.784052006228001,4.336042752065073,0,1,3.9440000000000026,3,8,ok,False,16.624759075772424,1.2728016727997231,1.2728016727997231,14.130113637622632,19.119404513922216,18.18,0.5,1.0,0.053183748151572986,0.028569689214987412,17.897560748572147,1.7471921340083623,2.4824485263151033,0.7038180713466229,True,0.6093515758777476,0.01740898514549007
61837-53-4,O=C(O)C=1C=C(C(=O)O)C(=CC1C(=O)O)N(=O)=O,186.03369820147367,200.1222323333333,0.53826,-0.64418,190.66400000000004,6.0247326861861685,-9.534325093819,-2.135005271023,7.399319822796001,4.6008712430667495,0,2,0.6894,3,5,ok,False,16.58589195788319,1.2728016727997231,1.2728016727997231,14.0912465197334,19.080537396032984,18.18,0.5,1.0,0.04995661559834894,0.026565825108760766,17.858693630682914,1.7861880730763944,2.4824485263151033,0.7195267310246212,True,0.5958783659871163,0.01583000045690787
309725-94-8,O=C(O)C=1C=C(C(=CC1C(=O)O)N2CCOCC2)N(=O)=O,187.26900605857747,272.3904196666667,0.53563,-0.65226,239.51200000000009,6.767912222391777,-7.712250750871,-1.7510526279675,5.9611981229035,3.755709380630238,0,2,0.8278000000000001,2,6,ok,False,16.44596561800519,1.2728016727997231,1.2728016727997231,13.951320179855397,18.94061105615498,18.18,0.5,1.0,0.0396116864142768,0.020321867927547935,17.718767290804912,1.2645612044491836,2.4824485263151033,0.5094007755021905,True,0.7714455780696582,0.015677215150822463
209324-71-0,O=C(O)C1=CC(NC(=O)C)=C(C=C1C(=O)O)N(=O)=O,189.36233099121688,228.26324466666665,0.53705,-0.649,210.82400000000004,10.86760293348998,-8.715534517664501,-1.784522631579,6.931011886085502,3.9767353580332423,0,2,0.9495999999999998,3,5,ok,False,16.45885617863639,1.2728016727997231,1.2728016727997231,13.964210740486596,18.95350161678618,18.18,0.5,1.0,0.04048526175235173,0.020838098577829547,17.73165785143611,1.4279564697498894,2.4824485263151033,0.575220978245023,True,0.7182919522752514,0.014967838509173326
59529-53-2,O=C(O)C1=CC=C(C=C1C(=O)O)NC(=O)C2=CC=C(C=C2)N(=O)=O,190.2202878193448,320.384405,0.53284,-0.66145,265.7440000000001,5.463555528225187,-8.240967962392501,-1.982621514743,6.258346447649501,4.175295450296295,0,1,2.2435,3,5,ok,False,16.545393333940815,1.2728016727997231,1.2728016727997231,14.050747895791023,19.040038772090607,18.18,0.5,1.0,0.04676215714085654,0.024607906301013185,17.818195006740538,1.776960250582174,2.4824485263151033,0.715809504908389,True,0.5990661533488547,0.014741763769717014
343234-33-3,O=C(O)C=1C=C(C(=O)OCC)C(=CC1C(=O)O)C(=O)OCC,188.4006221189446,264.812144,0.53496,-0.65359,262.75200000000007,2.0275664280116694,-9.282347668256,-1.305602254699,7.976745413556999,3.5134844400472387,0,2,1.4364,2,6,ok,False,16.349570999930798,1.2728016727997231,1.2728016727997231,13.854925561781005,18.84421643808059,18.18,0.5,1.0,0.03355442672603727,0.016802062393898684,17.62237267273052,1.1876924089920786,2.4824485263151033,0.4784358653974048,True,0.7954073725251681,0.013364484301734888
194853-58-2,O=C(O)C1=CC=C(C=C1C(=O)O)S(=O)(=O)C2=CC=C3C=C(Br)C=CC3=C2,189.70961061049508,393.685896,0.53605,-0.65174,308.51200000000006,7.578245293601943,-7.916608252596501,-1.2514515984495,6.665156654147001,3.15271364927576,0,1,3.831500000000002,2,4,ok,False,16.271621459260764,1.2728016727997231,1.2728016727997231,13.776976021110972,18.766266897410556,18.18,0.5,1.0,0.029233047374759083,0.014358134182473628,17.544423132060487,1.012324858189133,2.4824485263151033,0.40779288974495187,True,0.8467963577473446,0.012158415729766316
