descriptor,mae,r2
homo_ev|h_nbo_charge|o_nbo_charge|3and6,2.1496205507732125,0.2392365567856594
lumo_ev|h_nbo_charge|o_nbo_charge|4and5,2.098805831073476,0.2389905218504568
lumo_ev|3and6|4and5|hba,2.087393984813886,0.2377432395380906
lumo_ev|dipole_moment_debye|polar,2.1947300976573803,0.2371784649622784
homo_ev|gap_ev|dipole_moment_debye|3and6,1.9690139093857768,0.2370587330365126
lumo_ev|dipole_moment_debye|hbd,2.212574936658588,0.2367330400308855
lumo_ev|gap_ev|h_nbo_charge|sasa,2.256635113975341,0.2362258142581529
dipole_moment_debye|o_nbo_charge|polar|3and6,2.1787630579850505,0.2347801545985
lumo_ev|h_nbo_charge|o_nbo_charge|hbd,1.9141694639882372,0.2312941991138224
lumo_ev|3and6|logp|hba,2.0960214291436947,0.2307855283635078
homo_ev|omega|dipole_moment_debye|o_nbo_charge,2.194197880164786,0.2292834433000092
o_nbo_charge|polar|3and6,2.146911022472119,0.2254664398905022
omega|o_nbo_charge|3and6,2.0966709074233933,0.2244249305563151
homo_ev|omega|4and5|hbd,1.9881026755404807,0.2241600209183299
homo_ev|omega|dipole_moment_debye|hba,2.2044943342035945,0.2235376637724133
gap_ev|h_nbo_charge|o_nbo_charge|3and6,2.1746989328712965,0.2214573792671144
omega|molecular_volume_A3|3and6|hba,2.1338399343379315,0.220933990191535
lumo_ev|dipole_moment_debye|4and5|hbd,2.207502027565478,0.2206026725929645
lumo_ev|dipole_moment_debye|logp,2.209576432561593,0.2198372382381891
lumo_ev|molecular_volume_A3|3and6|hbd,1.904153163471558,0.2196864018207154
lumo_ev|omega|dipole_moment_debye|o_nbo_charge,2.2792444997671653,0.2175569440215643
omega|polar|3and6|hba,2.15705114754071,0.2163878296481292
homo_ev|omega|3and6|hba,2.1358909279499927,0.216153273241619
gap_ev|omega|h_nbo_charge|o_nbo_charge,2.239756830170489,0.2138670009433677
omega|polar|4and5|hbd,1.996382938265855,0.2125118518807156
lumo_ev|molecular_volume_A3|h_nbo_charge,2.0620366090932696,0.2123877761352135
lumo_ev|gap_ev|4and5|hbd,1.9891227944001264,0.2115341606117033
lumo_ev|molecular_volume_A3|4and5|hbd,1.9891777084517432,0.2115187509443691
omega|molecular_volume_A3|4and5|hbd,1.997861092381082,0.2103819074268512
lumo_ev|polar|4and5|hbd,1.990158330481872,0.2101041937190439
omega|3and6|4and5|hba,2.123226212213688,0.210012949795258
omega|h_nbo_charge|o_nbo_charge,2.24433354049229,0.2099298944416069
homo_ev|omega|dipole_moment_debye|3and6,2.195769993660083,0.2098134510718921
lumo_ev|omega|o_nbo_charge|3and6,2.130886097448449,0.2096390207096716
homo_ev|gap_ev|sasa,2.131087918770944,0.209262722407915
gap_ev|molecular_volume_A3|o_nbo_charge|3and6,2.0888114965606945,0.2092082585983083
homo_ev|h_nbo_charge|sasa|hbd,1.9974489610500097,0.2090287509957642
gap_ev|o_nbo_charge|polar|3and6,2.1151333628115854,0.2083965658364854
homo_ev|lumo_ev|o_nbo_charge|3and6,2.1472437231706683,0.2083387330000725
lumo_ev|h_nbo_charge|o_nbo_charge|logp,2.130615377632923,0.2075834631398083
omega|o_nbo_charge|sasa|3and6,2.2578724059001147,0.205153245295814
lumo_ev|gap_ev|dipole_moment_debye|h_nbo_charge,2.079166343053737,0.2050123760057479
homo_ev|omega|o_nbo_charge|3and6,2.178237722682098,0.2047888341612976
omega|o_nbo_charge|4and5|hbd,2.058763563981195,0.2037496625392653
lumo_ev|gap_ev|o_nbo_charge|3and6,2.151990230984574,0.2034378192850102
lumo_ev|dipole_moment_debye|molecular_volume_A3|h_nbo_charge,2.2469830241594995,0.2031616991699302
lumo_ev|dipole_moment_debye|o_nbo_charge|hbd,2.272028391752715,0.2030877924217463
lumo_ev|3and6|logp|hbd,1.8302049674345815,0.2015420264038043
omega|molecular_volume_A3|3and6|logp,2.167523668813835,0.2012121696411849
homo_ev|lumo_ev|4and5|hbd,2.006369734665051,0.2008271163597043
omega|h_nbo_charge,2.20925015203314,0.1999674972755615
omega|dipole_moment_debye|hba,2.3099464076957785,0.1965753041953852
omega|dipole_moment_debye|molecular_volume_A3,2.309946524718152,0.1965752120158783
omega|dipole_moment_debye|polar,2.3099465111109967,0.1965751773180677
omega|molecular_volume_A3|3and6|hbd,2.0039113540405933,0.1956292775009546
lumo_ev|gap_ev|molecular_volume_A3|h_nbo_charge,2.1477612661395478,0.1941713488238304
omega|h_nbo_charge|o_nbo_charge|3and6,2.227933954463217,0.1940703540980533
lumo_ev|dipole_moment_debye|4and5,2.322841029413587,0.1931170478583933
lumo_ev|omega|dipole_moment_debye|molecular_volume_A3,2.278465468836837,0.1928496348732821
omega|3and6|4and5|hbd,2.0338203511176105,0.1908479820037376
lumo_ev|dipole_moment_debye|o_nbo_charge|logp,2.269198034168782,0.1905379581309774
omega|dipole_moment_debye|o_nbo_charge,2.319108728916286,0.1902533294178184
lumo_ev|3and6|hbd|hba,1.930651021303775,0.1880514116499433
omega|o_nbo_charge|sasa|logp,2.2188277573445085,0.1878849184773784
omega|dipole_moment_debye|h_nbo_charge|logp,2.2481321347556977,0.187852692722784
homo_ev|o_nbo_charge|polar|3and6,2.214166607402206,0.1862663665355065
lumo_ev|omega|dipole_moment_debye|polar,2.285750103109504,0.1847878989919746
lumo_ev|3and6|4and5|hbd,2.0383248365842044,0.1846222068578338
lumo_ev|h_nbo_charge|sasa|4and5,2.263446821732213,0.1846153085693663
omega|dipole_moment_debye|h_nbo_charge|o_nbo_charge,2.2355140274173477,0.1845986961148064
gap_ev|omega|o_nbo_charge|3and6,2.2002636114050524,0.1843144449792872
homo_ev|lumo_ev|gap_ev|h_nbo_charge,2.1147324729640897,0.1836972263942807
homo_ev|o_nbo_charge|3and6|4and5,2.19491294947526,0.1827637781857272
homo_ev|lumo_ev|gap_ev|3and6,2.1252535593929656,0.1825236064519098
lumo_ev|gap_ev|3and6,2.1252504192205426,0.1825183663532062
homo_ev|lumo_ev|3and6,2.125269410577836,0.1825122517342564
h_nbo_charge|o_nbo_charge|polar|3and6,2.2354866792634565,0.1817993949470622
lumo_ev|omega|h_nbo_charge|o_nbo_charge,2.2193297261093896,0.1817462708995489
homo_ev|gap_ev|dipole_moment_debye,2.179741379259021,0.1801934354448668
omega|dipole_moment_debye|h_nbo_charge|polar,2.320167355893409,0.1793600604800479
homo_ev|gap_ev|h_nbo_charge|polar,2.077070993710555,0.177937054308606
o_nbo_charge|3and6|4and5,2.208601414725429,0.1775673080204398
homo_ev|lumo_ev|3and6|logp,2.1322031278796643,0.1771209042708389
lumo_ev|gap_ev|omega|h_nbo_charge,2.151394695416774,0.1769722472756191
homo_ev|lumo_ev|h_nbo_charge,2.1330976047399104,0.1762344942879136
omega|o_nbo_charge|sasa|hba,2.1756379600490754,0.1726521387037882
homo_ev|omega|3and6,2.1946504124020443,0.1724964839925089
omega|polar|3and6,2.1946466174219257,0.172495960179275
omega|h_nbo_charge|o_nbo_charge|4and5,2.307472746787402,0.172230739471786
h_nbo_charge|o_nbo_charge|3and6|4and5,2.239142544713161,0.1710810555987351
omega|h_nbo_charge|4and5|logp,2.165946505021969,0.1702859938189245
homo_ev|3and6|hbd|hba,2.1721464208938914,0.1702630724057263
homo_ev|omega|polar|3and6,2.1975651154630524,0.1691095962687219
lumo_ev|omega|h_nbo_charge|logp,2.2199775821471834,0.1682819467615963
gap_ev|omega|4and5|hbd,2.0366368268023467,0.1682525704856987
o_nbo_charge|3and6|4and5|logp,2.208796115630175,0.1680113028851846
homo_ev|h_nbo_charge|3and6|hbd,2.101621297800412,0.1674364107676028
homo_ev|omega|h_nbo_charge|logp,2.165962105496704,0.1668706382247918
gap_ev|omega|h_nbo_charge,2.0387580587988143,0.1667826325938103
homo_ev|omega|dipole_moment_debye|hbd,2.267544172992981,0.1655916209915104
lumo_ev|omega|3and6,2.1411268276895474,0.1649820906319644
homo_ev|lumo_ev|omega|3and6,2.1411338802854485,0.1649757878811669
lumo_ev|gap_ev|omega|3and6,2.1411635763413464,0.1649482019506248
gap_ev|omega|3and6|hba,2.2231050342130305,0.1646149481451031
molecular_volume_A3|h_nbo_charge|o_nbo_charge|3and6,2.206588751749723,0.1628652879304908
lumo_ev|polar|3and6,2.143392298422558,0.1623676550177498
lumo_ev|omega|polar|3and6,2.1434006049669514,0.1623642088094709
homo_ev|lumo_ev|omega|h_nbo_charge,2.2070976605485,0.1614866487776661
gap_ev|omega|dipole_moment_debye|hba,2.1570321899484517,0.1577755185595906
omega|o_nbo_charge|polar|3and6,2.2538311873693258,0.1576202771389561
homo_ev|omega|h_nbo_charge|o_nbo_charge,2.3099032961168064,0.1574894535915595
gap_ev|omega|dipole_moment_debye|o_nbo_charge,2.159827784384228,0.1568508503762535
lumo_ev|gap_ev|h_nbo_charge,2.172291978001035,0.1557088521111208
lumo_ev|gap_ev|dipole_moment_debye|molecular_volume_A3,2.178375507357497,0.1549801194857798
lumo_ev|gap_ev|dipole_moment_debye|polar,2.178361051323876,0.1549684949786375
homo_ev|omega|h_nbo_charge|4and5,2.163159503698806,0.1545375670452282
omega|dipole_moment_debye|h_nbo_charge,2.3047340011242192,0.1539831609593281
omega|h_nbo_charge|o_nbo_charge|polar,2.343196041708994,0.1537203146296257
omega|h_nbo_charge|o_nbo_charge|logp,2.3254435774677917,0.1534110002336197
gap_ev|omega|dipole_moment_debye|molecular_volume_A3,2.1492865974860345,0.1529943860182134
omega|dipole_moment_debye|hbd|hba,2.3574014111717,0.1525691680071412
gap_ev|omega|dipole_moment_debye|polar,2.1645088541879383,0.1520988899852566
dipole_moment_debye|o_nbo_charge|sasa|3and6,2.2068454787888148,0.1517008231972173
lumo_ev|dipole_moment_debye|4and5|hba,2.409611837985833,0.1504091878260407
lumo_ev|h_nbo_charge|logp,2.14368095849112,0.1501141598670242
omega|molecular_volume_A3|o_nbo_charge|sasa,2.274936856486293,0.1495777251392909
lumo_ev|o_nbo_charge|polar|3and6,2.2418229447729723,0.1492186135672364
lumo_ev|dipole_moment_debye|o_nbo_charge|4and5,2.412417785723441,0.1488620167214165
homo_ev|lumo_ev|polar|3and6,2.155216869134087,0.1482376466827297
lumo_ev|h_nbo_charge|o_nbo_charge|polar,2.2836826311611014,0.1479669476155963
lumo_ev|gap_ev|dipole_moment_debye|hba,2.186890011861772,0.1474425259454729
homo_ev|omega|h_nbo_charge,2.1221615623409,0.1468551748685306
lumo_ev|omega|h_nbo_charge|4and5,2.2229089090711462,0.1458482011640235
molecular_volume_A3|o_nbo_charge|polar|3and6,2.223449809414823,0.1448060570762321
lumo_ev|molecular_volume_A3|3and6,2.158214486575562,0.1445738029734191
homo_ev|molecular_volume_A3|o_nbo_charge|3and6,2.224738975585002,0.1438240540942172
omega|dipole_moment_debye|o_nbo_charge|hba,2.3605716074415786,0.1436892504162523
lumo_ev|gap_ev|polar|3and6,2.159097214373682,0.1434622127591666
omega|molecular_volume_A3|polar|3and6,2.2189648022815183,0.1428148859083323
gap_ev|o_nbo_charge|3and6|4and5,2.2406812033086854,0.1412880558923583
homo_ev|lumo_ev|h_nbo_charge|logp,2.1862944337473422,0.1410512940113701
homo_ev|gap_ev|omega|3and6,2.2236562155666464,0.1378500785654579
lumo_ev|o_nbo_charge|3and6,2.196746540388689,0.1371785809035067
homo_ev|omega|dipole_moment_debye|logp,2.253426928553475,0.1350785534513565
homo_ev|omega|sasa|logp,2.2214221894528534,0.1348189072057636
lumo_ev|dipole_moment_debye|4and5|logp,2.4249595029460105,0.1333081404178191
lumo_ev|omega|4and5|hbd,2.1469077341042664,0.1326696322990761
lumo_ev|omega|molecular_volume_A3|3and6,2.182431900761132,0.1325722546130399
lumo_ev|dipole_moment_debye|logp|hba,2.312293126589235,0.1325512828962342
lumo_ev|omega|h_nbo_charge,2.285898963920174,0.1324111623762109
lumo_ev|omega|h_nbo_charge|3and6,2.2541308602710988,0.1319388893319694
homo_ev|3and6|4and5|hbd,2.1803895436717484,0.1317661272104997
homo_ev|omega|dipole_moment_debye|4and5,2.3948752299700065,0.1308391090977552
omega|molecular_volume_A3|3and6,2.2316205519365737,0.1260370226047665
homo_ev|omega|molecular_volume_A3|3and6,2.23163462879062,0.1260242297710128
homo_ev|lumo_ev|hbd,2.2951166163519416,0.1246159916675879
lumo_ev|gap_ev|dipole_moment_debye|o_nbo_charge,2.2541564759775325,0.1239750519949073
omega|dipole_moment_debye|4and5|hbd,2.3800599553455872,0.1229975061766933
gap_ev|omega|sasa|logp,2.241776715358766,0.1217042258865244
omega|dipole_moment_debye|polar|3and6,2.316675066803129,0.1208314489932441
homo_ev|omega|h_nbo_charge|3and6,2.22940911202534,0.119950590240459
gap_ev|omega|h_nbo_charge|3and6,2.22939995889109,0.1199492296816401
lumo_ev|omega|dipole_moment_debye|hba,2.3777354770597534,0.1181392566583843
homo_ev|lumo_ev|molecular_volume_A3|3and6,2.195316545845472,0.11694436509233
lumo_ev|molecular_volume_A3|polar|3and6,2.1953340534313104,0.1169431250998958
omega|dipole_moment_debye|4and5,2.4114956752025813,0.1159934412069585
homo_ev|lumo_ev|h_nbo_charge|4and5,2.175165370700118,0.1159625548846635
lumo_ev|gap_ev|molecular_volume_A3|3and6,2.1966402305748707,0.1152383292998692
homo_ev|lumo_ev|dipole_moment_debye|hba,2.2888597923268508,0.1144840273898147
omega|molecular_volume_A3|o_nbo_charge|3and6,2.2559780307205024,0.1143198479024732
homo_ev|o_nbo_charge|sasa|hbd,2.145589695564302,0.1120428385533076
lumo_ev|omega|hbd,2.3538773062041365,0.1116726812655768
lumo_ev|gap_ev|polar|hbd,2.354319203406357,0.1113441648818244
homo_ev|lumo_ev|gap_ev|hbd,2.354332272895465,0.1113425058088937
homo_ev|lumo_ev|polar|hbd,2.354332384101888,0.1113424383488197
homo_ev|lumo_ev|omega|hbd,2.3543323866698604,0.1113424374666341
homo_ev|lumo_ev|molecular_volume_A3|hbd,2.3543322567289704,0.1113424131172887
lumo_ev|gap_ev|hbd,2.354332348985096,0.1113417015781063
lumo_ev|molecular_volume_A3|polar|hbd,2.35433802958802,0.1113405475782227
lumo_ev|omega|molecular_volume_A3|hbd,2.3543277181029736,0.1113389274922497
lumo_ev|gap_ev|molecular_volume_A3|hbd,2.354337235739506,0.1113385978384627
lumo_ev|o_nbo_charge|hbd,2.354337296588441,0.1113380921196317
lumo_ev|gap_ev|omega|hbd,2.3543180537171766,0.1113374972484647
lumo_ev|omega|polar|hbd,2.3543570361462884,0.1113309287536467
lumo_ev|h_nbo_charge|sasa|logp,2.3080638705739864,0.1112390634197827
lumo_ev|dipole_moment_debye|molecular_volume_A3|hbd,2.373021279544437,0.1101781574257058
gap_ev|dipole_moment_debye|o_nbo_charge|3and6,2.207246161954896,0.1098909092024001
lumo_ev|gap_ev|hbd|hba,2.3563335827584484,0.1095344925004442
homo_ev|lumo_ev|hbd|hba,2.356363582126467,0.1094938866621734
lumo_ev|omega|hbd|hba,2.356388187073956,0.1094857114818357
lumo_ev|polar|hbd|hba,2.356434432378146,0.1094609714893161
lumo_ev|molecular_volume_A3|hbd|hba,2.3564756966452567,0.1094273441776322
o_nbo_charge|polar|3and6|4and5,2.3023662599122043,0.1068288881324206
lumo_ev|molecular_volume_A3|hbd,2.366081016308184,0.1063723467560424
lumo_ev|polar|hbd,2.3661077253402105,0.1063615192060712
gap_ev|omega|polar|3and6,2.2494512104079365,0.1062392550316368
lumo_ev|o_nbo_charge|4and5|hbd,2.0000673865483534,0.1060461793031934
homo_ev|lumo_ev|omega,2.375733193360508,0.1051255150280633
homo_ev|lumo_ev|o_nbo_charge|polar,2.3757363497602206,0.1051237780714422
lumo_ev|omega|molecular_volume_A3|o_nbo_charge,2.375737530164985,0.1051236780892526
lumo_ev|omega|molecular_volume_A3|polar,2.375737530165479,0.1051236780891393
lumo_ev|omega|o_nbo_charge|polar,2.375737530166948,0.1051236780888797
lumo_ev|molecular_volume_A3|o_nbo_charge|polar,2.375737530168158,0.1051236780885017
homo_ev|lumo_ev|omega|polar,2.375739351132097,0.1051231963734022
lumo_ev|molecular_volume_A3|polar,2.37574091480672,0.1051222249307995
lumo_ev|o_nbo_charge|polar,2.375741774259564,0.1051221453095555
homo_ev|lumo_ev|molecular_volume_A3,2.3757333520445787,0.105122102214768
lumo_ev|polar,2.375741515045006,0.1051218044252654
lumo_ev|omega|molecular_volume_A3,2.375742298562518,0.1051217308752457
lumo_ev,2.375742039673684,0.1051214298626848
lumo_ev|omega|polar,2.375743828897056,0.1051213273228702
lumo_ev|hbd,2.375742530987313,0.1051211392524931
lumo_ev|molecular_volume_A3|o_nbo_charge,2.3757438939687088,0.1051211333546335
lumo_ev|omega|o_nbo_charge,2.3757430562232926,0.105121067171622
lumo_ev|molecular_volume_A3,2.375742930250427,0.1051208590730335
lumo_ev|omega,2.375742913679945,0.1051208562831959
lumo_ev|hba,2.3757430048398827,0.1051208232550164
lumo_ev|o_nbo_charge,2.3757436405271624,0.1051204777096437
homo_ev|lumo_ev|molecular_volume_A3|polar,2.375744946242479,0.1051197992753123
homo_ev|lumo_ev,2.3757429687181397,0.1051181656927435
homo_ev|lumo_ev|o_nbo_charge,2.375752402937769,0.1051148597439058
homo_ev|lumo_ev|polar,2.3757521835810422,0.1051133011314255
homo_ev|lumo_ev|molecular_volume_A3|o_nbo_charge,2.3757601540844195,0.1051110352257537
homo_ev|lumo_ev|omega|o_nbo_charge,2.3757587838914738,0.1051094058972171
homo_ev|lumo_ev|omega|molecular_volume_A3,2.3757644818129324,0.1051078717363841
omega|dipole_moment_debye|o_nbo_charge|hbd,2.4436269584445767,0.1018701862900858
lumo_ev|gap_ev|3and6|4and5,2.2264365337508685,0.1012131638849402
homo_ev|lumo_ev|3and6|4and5,2.2265123520680383,0.101169151888616
homo_ev|omega|3and6|4and5,2.287491053083805,0.1008513395560406
gap_ev|omega|dipole_moment_debye|hbd,2.2541352033390774,0.0996185164720342
lumo_ev|omega|3and6|4and5,2.228182043693776,0.0989300695724549
omega|polar|3and6|4and5,2.288911817591065,0.0989036779630151
homo_ev|lumo_ev|dipole_moment_debye|molecular_volume_A3,2.3949532361659887,0.0987864294610459
o_nbo_charge|sasa|3and6|hba,2.19538702004558,0.0979735160394255
lumo_ev|logp|hbd,2.3782215487606195,0.0973040038520355
gap_ev|omega|molecular_volume_A3|3and6,2.257661222160467,0.095401112172554
omega|dipole_moment_debye|hbd,2.4627555740476668,0.0943270647519005
lumo_ev|h_nbo_charge|o_nbo_charge|sasa,2.4583463660035765,0.0942143141270061
lumo_ev|omega|dipole_moment_debye|logp,2.3849192762566163,0.0933375843622239
lumo_ev|hbd|hba,2.3759608995512167,0.0929398080578965
homo_ev|omega|hbd|hba,2.3999307142251487,0.0897533815928
homo_ev|h_nbo_charge|hbd|hba,2.132669634060043,0.0891589534706789
lumo_ev|3and6|4and5|logp,2.2419521637857143,0.088966097136752
homo_ev|gap_ev|dipole_moment_debye|o_nbo_charge,2.1487709099085306,0.0887698539260376
lumo_ev|gap_ev|dipole_moment_debye|logp,2.245837935398589,0.086062577003802
homo_ev|lumo_ev|hba,2.4166584510622826,0.0860273107645318
lumo_ev|o_nbo_charge|polar|logp,2.4035091283210672,0.0849718994122507
homo_ev|lumo_ev|molecular_volume_A3|logp,2.403513508312652,0.0849695832134892
homo_ev|lumo_ev|o_nbo_charge|logp,2.4035144894181166,0.0849690467746421
homo_ev|lumo_ev|polar|logp,2.403520226750385,0.0849666554934353
lumo_ev|o_nbo_charge|logp,2.403519180409042,0.0849656175240349
lumo_ev|omega|o_nbo_charge|logp,2.403518098523328,0.0849650053105559
lumo_ev|logp,2.403522464707724,0.0849626379184478
lumo_ev|molecular_volume_A3|logp,2.403523008635024,0.0849625230982972
lumo_ev|omega|logp,2.403525355413872,0.084961706941076
lumo_ev|polar|logp,2.403523688690953,0.0849614995512693
lumo_ev|omega|molecular_volume_A3|logp,2.403526153717433,0.0849586293556123
homo_ev|lumo_ev|logp,2.403524713030196,0.0849578889514817
lumo_ev|molecular_volume_A3|o_nbo_charge|logp,2.40352750758993,0.0849574487712113
lumo_ev|molecular_volume_A3|polar|logp,2.4035277046818915,0.0849572904770028
lumo_ev|omega|polar|logp,2.4035288644901045,0.0849563589848272
homo_ev|gap_ev|dipole_moment_debye|polar,2.152060856524216,0.0846987181496563
lumo_ev|gap_ev|dipole_moment_debye|hbd,2.298922366253779,0.0844096675375584
lumo_ev|polar|3and6|4and5,2.239709367796143,0.0833832296131336
homo_ev|lumo_ev|gap_ev,2.39056964803698,0.083112050431821
homo_ev|lumo_ev|gap_ev|polar,2.3905722681857973,0.0831117008840653
lumo_ev|gap_ev|omega,2.390576378892689,0.0831112843210098
homo_ev|lumo_ev|gap_ev|o_nbo_charge,2.390577113158026,0.083110268589516
lumo_ev|gap_ev|omega|o_nbo_charge,2.390572388874968,0.0831100637048768
lumo_ev|gap_ev|molecular_volume_A3|o_nbo_charge,2.3905723888749555,0.0831100637048235
lumo_ev|gap_ev|omega|polar,2.390572388876336,0.0831100637046339
lumo_ev|gap_ev|omega|molecular_volume_A3,2.390572388876706,0.083110063704463
lumo_ev|gap_ev|o_nbo_charge|polar,2.390572388878548,0.083110063704063
lumo_ev|gap_ev|molecular_volume_A3|polar,2.390572388877839,0.08311006370405
lumo_ev|gap_ev|molecular_volume_A3,2.390576850904391,0.0831082499548701
lumo_ev|gap_ev|o_nbo_charge,2.390577495128537,0.083107767096194
lumo_ev|gap_ev,2.39057769085082,0.0831075267487893
homo_ev|lumo_ev|gap_ev|molecular_volume_A3,2.390579371837104,0.0831074181514576
lumo_ev|gap_ev|polar,2.3905790460709926,0.0831073110495306
homo_ev|lumo_ev|gap_ev|omega,2.390590803654145,0.083098890740804
homo_ev|omega|hbd,2.4114645735103517,0.0830175831007729
homo_ev|3and6|hbd,2.136333299092798,0.0818629946358849
lumo_ev|gap_ev|h_nbo_charge|logp,2.418005378677813,0.0813470084010276
lumo_ev|o_nbo_charge|3and6|4and5,2.284474126355934,0.0788561284139615
homo_ev|omega|molecular_volume_A3|hbd,2.407434518581685,0.0782105679256703
lumo_ev|dipole_moment_debye|logp|hbd,2.384870562634636,0.0771436185224283
lumo_ev|omega|polar|hba,2.455420488438374,0.0764356024169609
lumo_ev|omega|molecular_volume_A3|hba,2.45542008596844,0.0764344173726279
lumo_ev|molecular_volume_A3|polar|hba,2.4554195262180074,0.0764341677823172
homo_ev|lumo_ev|polar|hba,2.4554304298222096,0.0764318930824324
homo_ev|lumo_ev|omega|hba,2.455430530137267,0.0764317149845235
lumo_ev|o_nbo_charge|hba,2.4554276491459937,0.0764312130692707
homo_ev|lumo_ev|molecular_volume_A3|hba,2.4554325442246525,0.0764303883186825
homo_ev|gap_ev|dipole_moment_debye|molecular_volume_A3,2.172523491894199,0.0760865093345937
omega|molecular_volume_A3|polar|hbd,2.4090259825874805,0.0757001027363897
omega|polar|hbd|hba,2.409044461516331,0.0756886153018649
homo_ev|omega|polar|hbd,2.409057412367141,0.0756855912874699
lumo_ev|h_nbo_charge|4and5|logp,2.2470163349124843,0.0756444239382242
lumo_ev|dipole_moment_debye|polar|4and5,2.4550980242900318,0.0750139259977461
homo_ev|gap_ev|dipole_moment_debye|hba,2.180235091654539,0.0738584456814283
homo_ev|gap_ev|dipole_moment_debye|logp,2.164759193047128,0.073756961494184
lumo_ev|omega|hba,2.457300946450275,0.0731764044536559
lumo_ev|molecular_volume_A3|hba,2.4579630855976027,0.0727988438966078
lumo_ev|gap_ev|dipole_moment_debye|4and5,2.381126781699166,0.0718285076178396
lumo_ev|polar|hba,2.4605163310923683,0.0716529712345772
homo_ev|omega|dipole_moment_debye|polar,2.361882645695962,0.0709459129291826
homo_ev|lumo_ev|h_nbo_charge|3and6,2.2341807207408224,0.0707483344008231
lumo_ev|gap_ev|3and6|logp,2.226224963524339,0.0704401802428447
molecular_volume_A3|o_nbo_charge|3and6|4and5,2.3137328370589,0.0697066623216187
homo_ev|lumo_ev|dipole_moment_debye|hbd,2.345863108422628,0.0692033758832431
omega|dipole_moment_debye|logp,2.4278488461015884,0.0684848482152248
lumo_ev|molecular_volume_A3|3and6|logp,2.241632205145873,0.0682371653430536
omega|dipole_moment_debye|4and5|hba,2.5436866004995378,0.0680497149611154
lumo_ev|h_nbo_charge|3and6|hbd,2.196998853177203,0.0678780576143849
omega|molecular_volume_A3|3and6|4and5,2.310732730414262,0.0672144948162468
lumo_ev|4and5|hba,2.4515762239832504,0.0651709188994827
gap_ev|dipole_moment_debye|3and6,2.327297243475876,0.065058515315336
lumo_ev|h_nbo_charge|4and5,2.3007799029526583,0.0648325797996349
lumo_ev|4and5|logp|hbd,2.2006817865751707,0.0646342105894615
omega|o_nbo_charge|3and6|4and5,2.321427187204767,0.0638710345496518
gap_ev|omega|dipole_moment_debye|4and5,2.362480559869249,0.0635314076322189
homo_ev|gap_ev|dipole_moment_debye|h_nbo_charge,2.253309012904873,0.0633543682671029
omega|h_nbo_charge|3and6|4and5,2.3262300255266424,0.063057641741545
lumo_ev|gap_ev|polar|logp,2.418339141569529,0.0629624855645777
homo_ev|lumo_ev|gap_ev|logp,2.418346097459709,0.0629584168641254
lumo_ev|gap_ev|molecular_volume_A3|logp,2.418360792969228,0.0629450979830658
lumo_ev|gap_ev|o_nbo_charge|logp,2.418361024752384,0.0629449118309785
lumo_ev|gap_ev|logp,2.418375194305234,0.0629358538107458
homo_ev|lumo_ev|o_nbo_charge|hbd,2.3839904739629643,0.0626565706877528
lumo_ev|molecular_volume_A3|o_nbo_charge|3and6,2.3580662904800684,0.0625977943665626
gap_ev|omega|3and6|4and5,2.327471885606124,0.0619791179630044
homo_ev|omega,2.4569192185794706,0.0619216721292644
omega|molecular_volume_A3|polar,2.45693026835448,0.0619146115427964
homo_ev|omega|polar,2.456925717295426,0.0619142090901672
omega,2.4569320139305937,0.0619139656336827
omega|molecular_volume_A3|o_nbo_charge,2.456934066774032,0.0619130521757247
homo_ev|omega|molecular_volume_A3,2.4569366585006307,0.0619102904872411
homo_ev|omega|o_nbo_charge,2.456941384571085,0.0619101191195299
homo_ev|omega|molecular_volume_A3|o_nbo_charge,2.4569391650146124,0.0619077300979294
homo_ev|omega|molecular_volume_A3|polar,2.456940561549899,0.0619076242370951
lumo_ev|h_nbo_charge,2.2586950726829214,0.0609517807031495
lumo_ev|molecular_volume_A3|o_nbo_charge|hba,2.4425439805505955,0.0605270658859574
lumo_ev|omega|o_nbo_charge|hba,2.4445340635416866,0.0595900652333353
gap_ev|omega|hbd|hba,2.420081511744044,0.0594570396993402
homo_ev|gap_ev|omega|hbd,2.4201169120066823,0.0594552823067331
gap_ev|omega|polar|hbd,2.4201130752798687,0.0594512809833881
gap_ev|omega|molecular_volume_A3|hbd,2.4201164990889192,0.0594483385426998
omega|h_nbo_charge|o_nbo_charge|sasa,2.515240030168584,0.0587851408112695
lumo_ev|gap_ev|h_nbo_charge|3and6,2.4743899480841427,0.0574880111158496
lumo_ev|molecular_volume_A3|o_nbo_charge|hbd,2.385240257668175,0.0562334899393723
lumo_ev|o_nbo_charge|polar|hbd,2.385250846043568,0.0562249559638443
homo_ev|molecular_volume_A3|h_nbo_charge|hba,2.225068700119959,0.0558367328556563
omega|dipole_moment_debye|o_nbo_charge|logp,2.441704881563587,0.0554237872056355
molecular_volume_A3|o_nbo_charge|3and6,2.293030446496944,0.0544735817310216
lumo_ev|molecular_volume_A3|3and6|4and5,2.269614394915525,0.0538299001095032
homo_ev|gap_ev|dipole_moment_debye|hbd,2.2096533599611305,0.0525693967708464
omega|hbd|hba,2.4544744109292296,0.0517348967505407
lumo_ev|logp|hba,2.488296527033782,0.0514951307039918
lumo_ev|gap_ev|hba,2.472800267228774,0.0507857307164497
