cas,smiles,sasa,polar,h_nbo_charge,o_nbo_charge,molecular_volume_A3,dipole_moment_debye,homo_ev,lumo_ev,gap_ev,omega,3and6,4and5,logp,hbd,hba,prediction_status,known_any,mu,sigma_raw,sigma_cal,ci_lower,ci_upper,current_best_y,xi,beta,pi,ei,ucb,ad_knn_distance,ad_threshold,ad_ratio,in_ad,ad_penalty,ei_ad
52839-61-9,O=C(O)C1=CC=C2C(=O)C3=CC(C(=O)O)=C(C=C3C(=O)C2=C1)C(=O)O,186.7906362044681,330.6965833333333,0.53552,-0.65123,266.0400000000001,2.92555219232199,-9.1911895283385,-2.4378679866295,6.753321541709001,5.006239442739871,0,2,1.5566000000000002,3,5,ok,False,18.51148397517153,0.780853955482372,0.780853955482372,16.98103834524044,20.04192960510262,18.18,0.5,1.0,0.4145679601548363,0.23448387340518959,19.2923379306539,2.191769670484674,2.714196543365607,0.807520618152021,True,0.5209560755540193,0.12215579846987305
302927-97-5,O=C(O)C1=CC=C(C=C1C(=O)O)NC(=O)C=2C=C(C=C(C2)N(=O)=O)N(=O)=O,189.45637149833877,342.8924606666667,0.53399,-0.66037,289.22400000000005,4.874665872652196,-8.2894042277815,-2.1271139693585,6.162290258422999,4.401928779768163,0,1,2.1517,3,7,ok,False,17.78001583523904,0.780853955482372,0.780853955482372,16.24957020530795,19.310461465170132,18.18,0.5,1.0,0.1245446916309274,0.04824391653932407,18.560869790721412,1.8662760144927524,2.714196543365607,0.6875979630342347,True,0.6232603446707079,0.030068520050563985
884740-23-2,O=C(O)C=1C=C2C(=O)C3=CC=C(Cl)C=C3C(=O)C2=CC1C(=O)O,186.53972145292332,320.02610066666665,0.53556,-0.65149,253.16000000000005,1.2349677445180502,-8.825740627117,-2.3823567611275003,6.4433838659895,4.8740479256345575,0,2,2.5118,2,4,ok,False,17.701931445040067,0.780853955482372,0.780853955482372,16.171485815108976,19.232377074971158,18.18,0.5,1.0,0.1051824445050909,0.03929000716764301,18.482785400522438,2.214188809848291,2.714196543365607,0.8157805724351466,True,0.5140175128768196,0.020195751765224278
847802-82-8,O=C(O)C=1C=C2C(=O)C3=CC=C(C=C3C(=O)C2=CC1C(=O)O)C,186.6051060028986,324.94301433333334,0.53535,-0.65256,255.15200000000007,2.623942053476029,-8.660295406013,-2.2882053688545,6.3720900371585,4.702918058214053,0,2,2.1668200000000004,2,4,ok,False,17.540273393733337,0.780853955482372,0.780853955482372,16.009827763802246,19.070719023664427,18.18,0.5,1.0,0.07220139788960474,0.02507663912875023,18.321127349215708,2.0028662766680503,2.714196543365607,0.7379223444830173,True,0.5801147289392128,0.014547327710881398
503427-05-2,O=C(O)C=1C=C2C(=O)C3=NC=CC=C3C(=O)C2=CC1C(=O)O,186.4589703959938,291.2775066666666,0.53572,-0.651,234.12800000000004,3.254320325352131,-9.239353679877,-2.402765299915,6.836588379962,4.956380536851427,0,2,1.2534,2,5,ok,False,17.469932297764018,0.780853955482372,0.780853955482372,15.939486667832925,19.00037792769511,18.18,0.5,1.0,0.060610101540117575,0.020414789963629984,18.25078625324639,2.2579473183758703,2.714196543365607,0.8319026578583778,True,0.5005428686973363,0.010218477532248943
10133-84-3,O=C(O)C1=CC=C(N=N(=O)C2=CC=C(C(=O)O)C(=C2)C(=O)O)C=C1C(=O)O,188.9989075467748,362.3044903333334,0.53334,-0.66008,293.24800000000005,4.284725369262305,-8.3922632632705,-2.0340510324875,6.358212230783,4.274315870883587,0,1,2.4051,4,6,ok,False,17.371764673421318,0.780853955482372,0.780853955482372,15.841319043490225,18.90221030335241,18.18,0.5,1.0,0.04692881618621364,0.015159031743953659,18.15261862890369,1.853695275722605,2.714196543365607,0.6829628017372761,True,0.6272323777709348,0.009508235525465134
844645-02-9,O=C(O)C=1C=C2C(=O)C3=CC=C(C=C3C(=O)C2=CC1C(=O)O)S(=O)(=O)O,186.9754670909084,341.5895306666667,0.53571,-0.65074,280.7680000000001,7.376475458509979,-9.34983190318,-2.499093602992,6.8507383001880005,5.123427194955052,0,2,1.1051000000000002,3,6,ok,False,17.529687872834167,0.780853955482372,0.780853955482372,15.999242242903074,19.060133502765257,18.18,0.5,1.0,0.07035579358000403,0.024322150426990125,18.310541828316538,2.6697950579937197,2.714196543365607,0.9836410205884245,True,0.38001306039787225,0.009242734819217932
310873-87-1,O=C(O)C1=CC=C(OC2=CC=C(C=C2)NC(=O)C=3C=C(C=C(C3)N(=O)=O)N(=O)=O)C=C1C(=O)O,189.50153208348937,445.7116083333333,0.53322,-0.66059,369.3440000000001,5.665272898104734,-7.900009307716001,-2.115957301488,5.784052006228001,4.336042752065073,0,1,3.9440000000000026,3,8,ok,False,17.295947592196377,0.780853955482372,0.780853955482372,15.765501962265285,18.826393222127468,18.18,0.5,1.0,0.03815699008815398,0.011942822487396573,18.07680154767875,1.9372431527718603,2.714196543365607,0.7137446098025299,True,0.6008371369021496,0.0071756912698579655
61837-53-4,O=C(O)C=1C=C(C(=O)O)C(=CC1C(=O)O)N(=O)=O,186.03369820147367,200.1222323333333,0.53826,-0.64418,190.66400000000004,6.0247326861861685,-9.534325093819,-2.135005271023,7.399319822796001,4.6008712430667495,0,2,0.6894,3,5,ok,False,17.11993107604046,0.780853955482372,0.780853955482372,15.589485446109366,18.65037670597155,18.18,0.5,1.0,0.02286369534316316,0.006667378893191127,17.90078503152283,2.0358118453901772,2.714196543365607,0.7500605843620183,True,0.5697310450990748,0.0037986127448892933
24934-81-4,O=C(O)C1=CC=C(C=C1C(=O)O)NC(=O)C2=CC=CC(=C2)N(=O)=O,190.55385852542892,318.55121933333334,0.53292,-0.66129,265.24800000000005,2.5944183201635007,-8.215661374296001,-1.843299223287,6.372362151009002,3.969591099263954,0,1,2.2435,3,5,ok,False,17.057009440822718,0.780853955482372,0.780853955482372,15.526563810891625,18.58745507075381,18.18,0.5,1.0,0.018832513099652802,0.005359051347424523,17.83786339630509,1.7647610183089752,2.714196543365607,0.6501964725519359,True,0.6552388502688927,0.003511458643418405
